ID,Time,Sensorvalue,Voltage
0,214111,7.0,0.0342131
1,214111,3.0,0.014662757
2,214111,10.0,0.048875853
3,214111,15.0,0.07331378
4,214111,9.0,0.04398827
5,214111,0.0,0.0
6,214111,13.0,0.06353861
7,214112,14.0,0.0684262
8,214112,0.0,0.0
9,214112,21.0,0.102639295
10,214112,15.0,0.07331378
11,214112,108.0,0.5278592
12,214112,95.0,0.46432063
13,214112,40.0,0.19550341
14,214112,41.0,0.20039101
15,214112,2.0,0.009775171
16,214112,93.0,0.45454547
17,214113,76.0,0.3714565
18,214113,110.0,0.53763443
19,214113,54.0,0.2639296
20,214113,36.0,0.17595308
21,214113,67.0,0.32746822
22,214113,57.0,0.27859238
23,214113,25.0,0.12218964
24,214113,31.0,0.15151516
25,214113,44.0,0.21505377
26,214113,76.0,0.3714565
27,214114,115.0,0.56207234
28,214114,19.0,0.092864126
29,214114,39.0,0.19061583
30,214114,79.0,0.38611925
31,214114,84.0,0.41055718
32,214114,25.0,0.12218964
33,214114,45.0,0.21994135
34,214114,2.0,0.009775171
35,214114,12.0,0.058651026
36,214114,5.0,0.024437927
37,214115,0.0,0.0
38,214115,14.0,0.0684262
39,214115,5.0,0.024437927
40,214115,3.0,0.014662757
41,214115,8.0,0.039100684
42,214115,7.0,0.0342131
43,214115,17.0,0.08308896
44,214115,2.0,0.009775171
45,214115,19.0,0.092864126
46,214115,6.0,0.029325513
47,214116,9.0,0.04398827
48,214116,3.0,0.014662757
49,214116,26.0,0.12707722
50,214116,4.0,0.019550342
51,214116,2.0,0.009775171
52,214116,4.0,0.019550342
53,214116,21.0,0.102639295
54,214116,3.0,0.014662757
55,214116,7.0,0.0342131
56,214116,6.0,0.029325513
57,214117,1.0,0.0048875855
58,214117,7.0,0.0342131
59,214117,1.0,0.0048875855
60,214117,4.0,0.019550342
61,214117,8.0,0.039100684
62,214117,10.0,0.048875853
63,214117,0.0,0.0
64,214117,23.0,0.112414464
65,214117,1.0,0.0048875855
66,214117,33.0,0.16129032
67,214118,8.0,0.039100684
68,214118,0.0,0.0
69,214118,27.0,0.1319648
70,214118,1.0,0.0048875855
71,214118,0.0,0.0
72,214118,6.0,0.029325513
73,214118,1.0,0.0048875855
74,214118,32.0,0.15640274
75,214118,12.0,0.058651026
76,214119,13.0,0.06353861
77,214119,15.0,0.07331378
78,214119,1.0,0.0048875855
79,214119,6.0,0.029325513
80,214119,18.0,0.08797654
81,214119,8.0,0.039100684
82,214119,77.0,0.37634408
83,214119,49.0,0.23949169
84,214119,38.0,0.18572825
85,214119,70.0,0.342131
86,214120,44.0,0.21505377
87,214120,6.0,0.029325513
88,214120,298.0,1.4565005
89,214120,12.0,0.058651026
90,214120,131.0,0.6402737
91,214120,34.0,0.16617791
92,214120,120.0,0.58651024
93,214120,23.0,0.112414464
94,214120,46.0,0.22482893
95,214120,118.0,0.5767351
96,214121,68.0,0.33235583
97,214121,14.0,0.0684262
98,214121,51.0,0.24926686
99,214121,13.0,0.06353861
100,214121,95.0,0.46432063
101,214121,83.0,0.4056696
102,214121,86.0,0.42033234
103,214121,7.0,0.0342131
104,214121,12.0,0.058651026
105,214121,17.0,0.08308896
106,214122,142.0,0.69403714
107,214122,20.0,0.09775171
108,214122,14.0,0.0684262
109,214122,21.0,0.102639295
110,214122,5.0,0.024437927
111,214122,7.0,0.0342131
112,214122,9.0,0.04398827
113,214122,7.0,0.0342131
114,214122,1.0,0.0048875855
115,214122,2.0,0.009775171
116,214123,23.0,0.112414464
117,214123,28.0,0.1368524
118,214123,5.0,0.024437927
119,214123,5.0,0.024437927
120,214123,19.0,0.092864126
121,214123,3.0,0.014662757
122,214123,137.0,0.66959924
123,214123,3.0,0.014662757
124,214123,3.0,0.014662757
125,214123,6.0,0.029325513
126,214124,0.0,0.0
127,214124,4.0,0.019550342
128,214124,0.0,0.0
129,214124,2.0,0.009775171
130,214124,12.0,0.058651026
131,214124,25.0,0.12218964
132,214124,5.0,0.024437927
133,214124,5.0,0.024437927
134,214124,11.0,0.05376344
135,214124,6.0,0.029325513
136,214125,10.0,0.048875853
137,214125,5.0,0.024437927
138,214125,2.0,0.009775171
139,214125,4.0,0.019550342
140,214125,1.0,0.0048875855
141,214125,7.0,0.0342131
142,214125,2.0,0.009775171
143,214125,23.0,0.112414464
144,214125,5.0,0.024437927
145,214125,16.0,0.07820137
146,214126,7.0,0.0342131
147,214126,7.0,0.0342131
148,214126,6.0,0.029325513
149,214126,4.0,0.019550342
150,214126,5.0,0.024437927
151,214126,0.0,0.0
152,214126,3.0,0.014662757
153,214126,6.0,0.029325513
154,214126,3.0,0.014662757
155,214126,0.0,0.0
156,214127,16.0,0.07820137
157,214127,12.0,0.058651026
158,214127,87.0,0.42521995
159,214127,129.0,0.6304985
160,214127,11.0,0.05376344
161,214127,140.0,0.684262
162,214127,48.0,0.2346041
163,214127,164.0,0.80156404
164,214127,17.0,0.08308896
165,214127,299.0,1.4613881
166,214128,64.0,0.31280547
167,214128,84.0,0.41055718
168,214128,209.0,1.0215054
169,214128,186.0,0.90909094
170,214128,62.0,0.3030303
171,214128,197.0,0.9628543
172,214128,19.0,0.092864126
173,214128,25.0,0.12218964
174,214128,168.0,0.82111436
175,214128,32.0,0.15640274
176,214129,155.0,0.75757575
177,214129,52.0,0.25415444
178,214129,69.0,0.3372434
179,214129,68.0,0.33235583
180,214129,24.0,0.11730205
181,214129,93.0,0.45454547
182,214129,102.0,0.49853373
183,214129,33.0,0.16129032
184,214129,17.0,0.08308896
185,214129,97.0,0.4740958
186,214130,18.0,0.08797654
187,214130,58.0,0.28347996
188,214130,22.0,0.10752688
189,214130,64.0,0.31280547
190,214130,3.0,0.014662757
191,214130,114.0,0.55718476
192,214130,48.0,0.2346041
193,214130,32.0,0.15640274
194,214130,211.0,1.0312805
195,214130,0.0,0.0
196,214131,3.0,0.014662757
197,214131,2.0,0.009775171
198,214131,7.0,0.0342131
199,214131,6.0,0.029325513
200,214131,28.0,0.1368524
201,214131,8.0,0.039100684
202,214131,6.0,0.029325513
203,214131,2.0,0.009775171
204,214131,22.0,0.10752688
205,214131,20.0,0.09775171
206,214132,7.0,0.0342131
207,214132,2.0,0.009775171
208,214132,10.0,0.048875853
209,214132,3.0,0.014662757
210,214132,3.0,0.014662757
211,214132,22.0,0.10752688
212,214132,20.0,0.09775171
213,214132,17.0,0.08308896
214,214132,22.0,0.10752688
215,214132,0.0,0.0
216,214133,51.0,0.24926686
217,214133,10.0,0.048875853
218,214133,7.0,0.0342131
219,214133,21.0,0.102639295
220,214133,9.0,0.04398827
221,214133,4.0,0.019550342
222,214133,8.0,0.039100684
223,214133,6.0,0.029325513
224,214133,12.0,0.058651026
225,214133,12.0,0.058651026
226,214134,1.0,0.0048875855
227,214134,3.0,0.014662757
228,214134,3.0,0.014662757
229,214134,5.0,0.024437927
230,214134,9.0,0.04398827
231,214134,16.0,0.07820137
232,214134,24.0,0.11730205
233,214134,7.0,0.0342131
234,214134,7.0,0.0342131
235,214134,11.0,0.05376344
236,214135,6.0,0.029325513
237,214135,2.0,0.009775171
238,214135,5.0,0.024437927
239,214135,12.0,0.058651026
240,214135,5.0,0.024437927
241,214135,0.0,0.0
242,214135,0.0,0.0
243,214135,26.0,0.12707722
244,214135,11.0,0.05376344
245,214135,5.0,0.024437927
246,214136,7.0,0.0342131
247,214136,0.0,0.0
248,214136,0.0,0.0
249,214136,4.0,0.019550342
250,214136,21.0,0.102639295
251,214136,22.0,0.10752688
252,214136,6.0,0.029325513
253,214136,4.0,0.019550342
254,214136,5.0,0.024437927
255,214136,2.0,0.009775171
256,214137,0.0,0.0
257,214137,6.0,0.029325513
258,214137,6.0,0.029325513
259,214137,11.0,0.05376344
260,214137,16.0,0.07820137
261,214137,5.0,0.024437927
262,214137,1.0,0.0048875855
263,214137,1.0,0.0048875855
264,214137,14.0,0.0684262
265,214137,3.0,0.014662757
266,214138,7.0,0.0342131
267,214138,5.0,0.024437927
268,214138,2.0,0.009775171
269,214138,0.0,0.0
270,214138,3.0,0.014662757
271,214138,10.0,0.048875853
272,214138,20.0,0.09775171
273,214138,0.0,0.0
274,214138,4.0,0.019550342
275,214138,1.0,0.0048875855
276,214139,4.0,0.019550342
277,214139,9.0,0.04398827
278,214139,100.0,0.48875856
279,214139,23.0,0.112414464
280,214139,11.0,0.05376344
281,214139,50.0,0.24437928
282,214139,126.0,0.6158358
283,214139,289.0,1.4125122
284,214139,27.0,0.1319648
285,214139,250.0,1.2218964
286,214140,17.0,0.08308896
287,214140,15.0,0.07331378
288,214140,122.0,0.59628546
289,214140,44.0,0.21505377
290,214140,480.0,2.346041
291,214140,3.0,0.014662757
292,214140,102.0,0.49853373
293,214140,51.0,0.24926686
294,214140,93.0,0.45454547
295,214141,64.0,0.31280547
296,214141,65.0,0.31769305
297,214141,60.0,0.29325512
298,214141,22.0,0.10752688
299,214141,101.0,0.49364614
300,214141,54.0,0.2639296
301,214141,45.0,0.21994135
302,214141,70.0,0.342131
303,214141,7.0,0.0342131
304,214141,17.0,0.08308896
305,214142,9.0,0.04398827
306,214142,4.0,0.019550342
307,214142,8.0,0.039100684
308,214142,3.0,0.014662757
309,214142,1.0,0.0048875855
310,214142,0.0,0.0
