ID,Time,Sensorvalue,Voltage
186,10170,5.0,0.024437927
187,10170,23.0,0.112414464
188,10171,4.0,0.019550342
189,10171,17.0,0.08308896
190,10171,11.0,0.05376344
191,10171,2.0,0.009775171
192,10171,11.0,0.05376344
193,10171,42.0,0.20527859
194,10171,23.0,0.112414464
195,10171,1.0,0.0048875855
196,10171,9.0,0.04398827
197,10171,1.0,0.0048875855
198,10172,2.0,0.009775171
199,10172,8.0,0.039100684
200,10172,9.0,0.04398827
201,10172,3.0,0.014662757
202,10172,4.0,0.019550342
203,10172,17.0,0.08308896
204,10172,16.0,0.07820137
205,10172,4.0,0.019550342
206,10172,15.0,0.07331378
207,10172,13.0,0.06353861
208,10173,13.0,0.06353861
209,10173,19.0,0.092864126
210,10173,38.0,0.18572825
211,10173,0.0,0.0
212,10173,19.0,0.092864126
213,10173,7.0,0.0342131
214,10173,62.0,0.3030303
215,10173,96.0,0.4692082
216,10173,62.0,0.3030303
217,10173,29.0,0.14173998
218,10174,57.0,0.27859238
219,10174,8.0,0.039100684
220,10174,97.0,0.4740958
221,10174,37.0,0.18084067
222,10174,9.0,0.04398827
223,10174,21.0,0.102639295
224,10174,5.0,0.024437927
225,10174,6.0,0.029325513
226,10174,10.0,0.048875853
227,10174,3.0,0.014662757
228,10175,10.0,0.048875853
229,10175,5.0,0.024437927
230,10175,23.0,0.112414464
231,10175,1.0,0.0048875855
232,10175,21.0,0.102639295
233,10175,0.0,0.0
234,10175,10.0,0.048875853
235,10175,10.0,0.048875853
236,10175,6.0,0.029325513
237,10175,0.0,0.0
238,10176,4.0,0.019550342
239,10176,9.0,0.04398827
240,10176,0.0,0.0
241,10176,23.0,0.112414464
242,10176,6.0,0.029325513
243,10176,2.0,0.009775171
244,10176,48.0,0.2346041
245,10176,17.0,0.08308896
246,10176,2.0,0.009775171
247,10177,9.0,0.04398827
248,10177,11.0,0.05376344
249,10177,9.0,0.04398827
250,10177,11.0,0.05376344
251,10177,0.0,0.0
252,10177,8.0,0.039100684
253,10177,4.0,0.019550342
254,10177,26.0,0.12707722
255,10177,6.0,0.029325513
256,10177,14.0,0.0684262
257,10178,1.0,0.0048875855
258,10178,21.0,0.102639295
259,10178,26.0,0.12707722
260,10178,3.0,0.014662757
261,10178,18.0,0.08797654
262,10178,24.0,0.11730205
263,10178,0.0,0.0
264,10178,15.0,0.07331378
265,10178,3.0,0.014662757
266,10178,16.0,0.07820137
267,10179,1.0,0.0048875855
268,10179,10.0,0.048875853
269,10179,8.0,0.039100684
270,10179,9.0,0.04398827
271,10179,32.0,0.15640274
272,10179,10.0,0.048875853
273,10179,11.0,0.05376344
274,10179,4.0,0.019550342
275,10179,5.0,0.024437927
276,10179,13.0,0.06353861
277,101710,16.0,0.07820137
278,101710,2.0,0.009775171
279,101710,26.0,0.12707722
280,101710,5.0,0.024437927
281,101710,16.0,0.07820137
282,101710,18.0,0.08797654
283,101710,0.0,0.0
284,101710,1.0,0.0048875855
285,101710,17.0,0.08308896
286,101710,5.0,0.024437927
287,101711,19.0,0.092864126
288,101711,9.0,0.04398827
289,101711,29.0,0.14173998
290,101711,5.0,0.024437927
291,101711,18.0,0.08797654
292,101711,6.0,0.029325513
293,101711,13.0,0.06353861
294,101711,15.0,0.07331378
295,101711,7.0,0.0342131
