ID,Time,Sensorvalue,Voltage
192,214715,5.0,0.024437927
193,214715,8.0,0.039100684
194,214715,9.0,0.04398827
195,214715,5.0,0.024437927
196,214715,2.0,0.009775171
197,214715,4.0,0.019550342
198,214715,13.0,0.06353861
199,214715,8.0,0.039100684
200,214716,9.0,0.04398827
201,214716,6.0,0.029325513
202,214716,8.0,0.039100684
203,214716,0.0,0.0
204,214716,3.0,0.014662757
205,214716,2.0,0.009775171
206,214716,3.0,0.014662757
207,214716,9.0,0.04398827
208,214716,5.0,0.024437927
209,214716,2.0,0.009775171
210,214717,0.0,0.0
211,214717,1.0,0.0048875855
212,214717,19.0,0.092864126
