ID,Time,Sensorvalue,Voltage
200,102118,54.0,0.2639296
201,102118,5.0,0.024437927
202,102118,34.0,0.16617791
203,102118,47.0,0.22971652
204,102118,14.0,0.0684262
205,102118,2.0,0.009775171
206,102118,60.0,0.29325512
207,102118,11.0,0.05376344
208,102118,2.0,0.009775171
209,102119,12.0,0.058651026
210,102119,25.0,0.12218964
211,102119,49.0,0.23949169
212,102119,24.0,0.11730205
213,102119,57.0,0.27859238
214,102119,45.0,0.21994135
215,102119,44.0,0.21505377
216,102119,8.0,0.039100684
217,102119,1.0,0.0048875855
218,102119,8.0,0.039100684
219,102120,38.0,0.18572825
220,102120,28.0,0.1368524
221,102120,7.0,0.0342131
222,102120,0.0,0.0
223,102120,6.0,0.029325513
224,102120,12.0,0.058651026
225,102120,5.0,0.024437927
226,102120,12.0,0.058651026
227,102120,1.0,0.0048875855
228,102120,14.0,0.0684262
229,102121,1.0,0.0048875855
230,102121,31.0,0.15151516
231,102121,46.0,0.22482893
232,102121,11.0,0.05376344
233,102121,0.0,0.0
234,102121,12.0,0.058651026
235,102121,10.0,0.048875853
236,102121,21.0,0.102639295
237,102121,18.0,0.08797654
238,102121,10.0,0.048875853
239,102122,15.0,0.07331378
240,102122,3.0,0.014662757
241,102122,36.0,0.17595308
242,102122,0.0,0.0
243,102122,9.0,0.04398827
244,102122,11.0,0.05376344
245,102122,21.0,0.102639295
246,102122,3.0,0.014662757
247,102122,0.0,0.0
248,102122,16.0,0.07820137
249,102123,11.0,0.05376344
250,102123,1.0,0.0048875855
251,102123,16.0,0.07820137
252,102123,7.0,0.0342131
253,102123,0.0,0.0
254,102123,5.0,0.024437927
255,102123,7.0,0.0342131
256,102123,7.0,0.0342131
257,102123,2.0,0.009775171
258,102123,0.0,0.0
259,102124,8.0,0.039100684
260,102124,16.0,0.07820137
261,102124,8.0,0.039100684
262,102124,24.0,0.11730205
263,102124,2.0,0.009775171
264,102124,5.0,0.024437927
265,102124,2.0,0.009775171
266,102124,5.0,0.024437927
267,102124,0.0,0.0
268,102124,5.0,0.024437927
269,102125,16.0,0.07820137
270,102125,3.0,0.014662757
271,102125,15.0,0.07331378
272,102125,14.0,0.0684262
273,102125,20.0,0.09775171
274,102125,0.0,0.0
275,102125,9.0,0.04398827
276,102125,0.0,0.0
277,102125,4.0,0.019550342
278,102125,4.0,0.019550342
279,102126,2.0,0.009775171
280,102126,14.0,0.0684262
281,102126,0.0,0.0
282,102126,36.0,0.17595308
283,102126,2.0,0.009775171
284,102126,11.0,0.05376344
285,102126,2.0,0.009775171
286,102126,12.0,0.058651026
287,102126,10.0,0.048875853
288,102126,9.0,0.04398827
289,102127,3.0,0.014662757
290,102127,7.0,0.0342131
291,102127,14.0,0.0684262
292,102127,1.0,0.0048875855
293,102127,18.0,0.08797654
294,102127,13.0,0.06353861
295,102127,12.0,0.058651026
296,102127,27.0,0.1319648
297,102127,12.0,0.058651026
298,102127,9.0,0.04398827
299,102128,38.0,0.18572825
300,102128,12.0,0.058651026
301,102128,64.0,0.31280547
302,102128,17.0,0.08308896
303,102128,3.0,0.014662757
304,102128,15.0,0.07331378
305,102128,0.0,0.0
306,102128,13.0,0.06353861
307,102128,24.0,0.11730205
308,102129,21.0,0.102639295
309,102129,7.0,0.0342131
310,102129,13.0,0.06353861
311,102129,5.0,0.024437927
312,102129,6.0,0.029325513
313,102129,5.0,0.024437927
314,102129,5.0,0.024437927
315,102129,6.0,0.029325513
316,102129,0.0,0.0
317,102129,15.0,0.07331378
318,102130,2.0,0.009775171
319,102130,12.0,0.058651026
320,102130,17.0,0.08308896
321,102130,3.0,0.014662757
322,102130,12.0,0.058651026
323,102130,2.0,0.009775171
324,102130,0.0,0.0
325,102130,6.0,0.029325513
326,102130,27.0,0.1319648
327,102130,4.0,0.019550342
328,102131,6.0,0.029325513
329,102131,13.0,0.06353861
330,102131,11.0,0.05376344
331,102131,22.0,0.10752688
332,102131,22.0,0.10752688
333,102131,18.0,0.08797654
334,102131,10.0,0.048875853
335,102131,1.0,0.0048875855
