ID,Time,Sensorvalue,Voltage
91,102016,5.0,0.024437927
92,102016,19.0,0.092864126
93,102016,11.0,0.05376344
94,102016,1.0,0.0048875855
95,102016,1.0,0.0048875855
96,102016,17.0,0.08308896
97,102016,2.0,0.009775171
98,102016,26.0,0.12707722
99,102016,3.0,0.014662757
100,102017,4.0,0.019550342
101,102017,4.0,0.019550342
102,102017,3.0,0.014662757
103,102017,3.0,0.014662757
104,102017,4.0,0.019550342
105,102017,7.0,0.0342131
106,102017,1.0,0.0048875855
107,102017,8.0,0.039100684
108,102017,8.0,0.039100684
109,102017,4.0,0.019550342
110,102018,9.0,0.04398827
111,102018,4.0,0.019550342
112,102018,10.0,0.048875853
113,102018,1.0,0.0048875855
114,102018,5.0,0.024437927
115,102018,9.0,0.04398827
116,102018,22.0,0.10752688
117,102018,3.0,0.014662757
118,102018,8.0,0.039100684
119,102018,2.0,0.009775171
120,102019,2.0,0.009775171
121,102019,18.0,0.08797654
122,102019,0.0,0.0
123,102019,31.0,0.15151516
124,102019,5.0,0.024437927
125,102019,2.0,0.009775171
126,102019,12.0,0.058651026
127,102019,29.0,0.14173998
128,102019,23.0,0.112414464
129,102019,8.0,0.039100684
130,102020,3.0,0.014662757
131,102020,2.0,0.009775171
132,102020,4.0,0.019550342
133,102020,2.0,0.009775171
134,102020,2.0,0.009775171
135,102020,5.0,0.024437927
136,102020,0.0,0.0
137,102020,4.0,0.019550342
138,102020,11.0,0.05376344
139,102020,13.0,0.06353861
140,102021,6.0,0.029325513
141,102021,3.0,0.014662757
142,102021,1.0,0.0048875855
143,102021,10.0,0.048875853
144,102021,0.0,0.0
145,102021,2.0,0.009775171
146,102021,0.0,0.0
147,102021,11.0,0.05376344
148,102021,8.0,0.039100684
149,102021,0.0,0.0
150,102022,1.0,0.0048875855
151,102022,11.0,0.05376344
152,102022,1.0,0.0048875855
153,102022,20.0,0.09775171
154,102022,7.0,0.0342131
155,102022,12.0,0.058651026
156,102022,7.0,0.0342131
157,102022,13.0,0.06353861
158,102022,15.0,0.07331378
159,102022,0.0,0.0
160,102023,4.0,0.019550342
161,102023,2.0,0.009775171
162,102023,7.0,0.0342131
163,102023,0.0,0.0
164,102023,17.0,0.08308896
165,102023,5.0,0.024437927
166,102023,0.0,0.0
167,102023,13.0,0.06353861
168,102023,7.0,0.0342131
169,102023,18.0,0.08797654
170,102024,4.0,0.019550342
171,102024,0.0,0.0
172,102024,5.0,0.024437927
173,102024,0.0,0.0
174,102024,4.0,0.019550342
175,102024,14.0,0.0684262
176,102024,6.0,0.029325513
177,102024,0.0,0.0
178,102024,38.0,0.18572825
179,102024,1.0,0.0048875855
180,102025,60.0,0.29325512
181,102025,16.0,0.07820137
182,102025,156.0,0.76246333
183,102025,46.0,0.22482893
184,102025,5.0,0.024437927
185,102025,42.0,0.20527859
186,102025,36.0,0.17595308
187,102025,32.0,0.15640274
188,102025,1.0,0.0048875855
189,102025,75.0,0.36656892
190,102026,12.0,0.058651026
191,102026,17.0,0.08308896
192,102026,36.0,0.17595308
193,102026,13.0,0.06353861
194,102026,4.0,0.019550342
195,102026,18.0,0.08797654
196,102026,9.0,0.04398827
197,102026,34.0,0.16617791
198,102026,1.0,0.0048875855
199,102026,12.0,0.058651026
200,102027,3.0,0.014662757
201,102027,11.0,0.05376344
202,102027,17.0,0.08308896
203,102027,2.0,0.009775171
204,102027,19.0,0.092864126
205,102027,7.0,0.0342131
206,102027,0.0,0.0
207,102027,7.0,0.0342131
208,102027,10.0,0.048875853
209,102027,6.0,0.029325513
210,102028,10.0,0.048875853
211,102028,2.0,0.009775171
212,102028,2.0,0.009775171
213,102028,8.0,0.039100684
214,102028,15.0,0.07331378
215,102028,16.0,0.07820137
216,102028,38.0,0.18572825
217,102028,77.0,0.37634408
218,102028,77.0,0.37634408
219,102028,66.0,0.32258064
220,102029,44.0,0.21505377
221,102029,111.0,0.542522
222,102029,26.0,0.12707722
223,102029,23.0,0.112414464
224,102029,17.0,0.08308896
225,102029,11.0,0.05376344
226,102029,28.0,0.1368524
227,102029,19.0,0.092864126
228,102029,30.0,0.14662756
229,102029,7.0,0.0342131
230,102030,0.0,0.0
231,102030,2.0,0.009775171
232,102030,3.0,0.014662757
233,102030,12.0,0.058651026
234,102030,13.0,0.06353861
235,102030,0.0,0.0
236,102030,0.0,0.0
237,102030,9.0,0.04398827
238,102030,6.0,0.029325513
239,102030,1.0,0.0048875855
240,102031,8.0,0.039100684
241,102031,0.0,0.0
242,102031,11.0,0.05376344
243,102031,2.0,0.009775171
244,102031,25.0,0.12218964
245,102031,7.0,0.0342131
246,102031,6.0,0.029325513
247,102031,19.0,0.092864126
248,102031,4.0,0.019550342
249,102031,4.0,0.019550342
250,102032,9.0,0.04398827
251,102032,29.0,0.14173998
252,102032,5.0,0.024437927
253,102032,3.0,0.014662757
254,102032,11.0,0.05376344
255,102032,7.0,0.0342131
256,102032,6.0,0.029325513
257,102032,6.0,0.029325513
258,102032,28.0,0.1368524
259,102032,0.0,0.0
260,102033,11.0,0.05376344
261,102033,17.0,0.08308896
262,102033,6.0,0.029325513
263,102033,4.0,0.019550342
264,102033,17.0,0.08308896
265,102033,11.0,0.05376344
266,102033,0.0,0.0
267,102033,0.0,0.0
268,102033,5.0,0.024437927
269,102033,5.0,0.024437927
270,102034,2.0,0.009775171
271,102034,19.0,0.092864126
272,102034,0.0,0.0
273,102034,0.0,0.0
274,102034,6.0,0.029325513
275,102034,8.0,0.039100684
276,102034,9.0,0.04398827
277,102034,4.0,0.019550342
278,102034,9.0,0.04398827
279,102034,1.0,0.0048875855
280,102035,0.0,0.0
281,102035,9.0,0.04398827
282,102035,0.0,0.0
283,102035,9.0,0.04398827
284,102035,5.0,0.024437927
285,102035,0.0,0.0
286,102035,5.0,0.024437927
287,102035,2.0,0.009775171
288,102035,0.0,0.0
289,102035,4.0,0.019550342
290,102036,0.0,0.0
291,102036,9.0,0.04398827
292,102036,7.0,0.0342131
293,102036,0.0,0.0
294,102036,15.0,0.07331378
295,102036,21.0,0.102639295
296,102036,12.0,0.058651026
297,102036,7.0,0.0342131
298,102036,7.0,0.0342131
299,102036,21.0,0.102639295
300,102037,22.0,0.10752688
301,102037,2.0,0.009775171
302,102037,5.0,0.024437927
303,102037,57.0,0.27859238
304,102037,19.0,0.092864126
305,102037,36.0,0.17595308
306,102037,12.0,0.058651026
307,102037,3.0,0.014662757
308,102037,2.0,0.009775171
309,102037,18.0,0.08797654
310,102038,5.0,0.024437927
311,102038,4.0,0.019550342
